UserID,Region,age,age_groups,email_flag,sm_flag,Race,Gender
819075,Kwazulu Natal,25,Youth,1,1,indian_asian,male
819098,Gauteng,47,Adult,1,1,white,male
819202,Gauteng,48,Adult,1,1,,male
819248,Uncategorized,0,Infants,1,1,,
819259,Western Cape,10,Kids,1,1,white,female
819332,Gauteng,62,Elder,1,1,white,male
819358,Western Cape,39,Adult,1,1,white,male
819402,Uncategorized,0,Infants,1,1,,
819426,Uncategorized,0,Infants,1,1,,
819466,Eastern Cape,23,Youth,1,1,,male
819507,Gauteng,28,Youth,1,1,indian_asian,female
819524,Western Cape,40,Adult,1,1,coloured,male
819528,Gauteng,17,Teenager,1,1,black,male
819539,Uncategorized,0,Infants,1,1,,
819562,Western Cape,33,Youth,1,1,coloured,male
819583,Gauteng,20,Youth,1,1,black,male
819588,Gauteng,35,Youth,1,1,white,male
819641,Uncategorized,0,Infants,1,1,,
819656,Western Cape,45,Adult,1,1,black,male
819683,Kwazulu Natal,55,Elder,1,1,coloured,male
819746,Gauteng,38,Adult,1,1,black,male
819763,Uncategorized,0,Infants,1,1,,
819771,Gauteng,37,Adult,1,1,black,male
819774,Gauteng,25,Youth,1,1,indian_asian,male
819799,Eastern Cape,34,Youth,1,1,indian_asian,male
819850,Uncategorized,0,Infants,1,1,,
819867,Limpopo,44,Adult,1,1,indian_asian,male
819869,Eastern Cape,46,Adult,1,1,coloured,male
819871,Mpumalanga,29,Youth,1,1,black,male
819902,North West,30,Youth,1,1,black,male
819936,Uncategorized,0,Infants,1,1,,
819949,Eastern Cape,25,Youth,1,1,indian_asian,male
819953,Limpopo,34,Youth,1,1,,male
819973,Kwazulu Natal,28,Youth,1,1,white,male
819998,Mpumalanga,22,Youth,1,1,black,male
820011,Uncategorized,0,Infants,1,1,,
820014,Limpopo,32,Youth,1,1,indian_asian,male
820048,Mpumalanga,37,Adult,1,1,white,male
820061,Gauteng,31,Youth,1,1,white,male
820067,Free State,54,Elder,1,1,coloured,male
820077,Western Cape,40,Adult,1,1,coloured,male
820093,Western Cape,26,Youth,1,1,white,male
820119,Limpopo,25,Youth,1,1,indian_asian,male
820300,Gauteng,66,Pensioner,1,1,white,male
820310,Gauteng,29,Youth,1,1,white,male
820321,Kwazulu Natal,26,Youth,1,1,indian_asian,male
820335,Gauteng,17,Teenager,1,1,indian_asian,male
820361,Mpumalanga,28,Youth,1,1,white,male
820387,Limpopo,15,Teenager,1,1,black,male
820398,Kwazulu Natal,28,Youth,1,1,black,male
820442,Gauteng,54,Elder,1,1,white,male
820443,North West,18,Teenager,1,1,black,male
820456,Gauteng,42,Adult,1,1,black,male
820491,Gauteng,48,Adult,1,1,black,male
820492,Limpopo,54,Elder,1,1,black,male
820500,Kwazulu Natal,26,Youth,1,1,black,female
820513,Western Cape,13,Teenager,1,1,black,male
820518,Gauteng,30,Youth,1,1,black,male
820524,Mpumalanga,19,Teenager,1,1,black,male
820539,Gauteng,24,Youth,1,1,black,male
820543,Gauteng,25,Youth,1,1,black,male
820544,Eastern Cape,42,Adult,1,1,indian_asian,male
820545,Gauteng,22,Youth,1,1,white,male
820562,Gauteng,44,Adult,1,1,,male
820565,Limpopo,23,Youth,1,1,black,male
820566,Gauteng,27,Youth,1,1,black,female
820568,Limpopo,29,Youth,1,1,indian_asian,male
820573,Gauteng,32,Youth,1,1,white,male
820580,Kwazulu Natal,26,Youth,1,1,coloured,male
820583,Gauteng,38,Adult,1,1,indian_asian,female
820601,Kwazulu Natal,35,Youth,1,1,indian_asian,male
820603,North West,20,Youth,1,1,black,male
820604,Eastern Cape,28,Youth,1,1,,male
820605,Western Cape,40,Adult,1,1,indian_asian,male
820607,Uncategorized,0,Infants,1,1,,
820609,Free State,25,Youth,1,1,,male
820610,Kwazulu Natal,65,Elder,1,1,white,male
820615,Free State,42,Adult,1,1,,male
820616,Kwazulu Natal,49,Adult,1,1,indian_asian,male
820619,Gauteng,39,Adult,1,1,,male
820627,Gauteng,30,Youth,1,1,black,male
820639,Limpopo,29,Youth,1,1,indian_asian,male
820641,Northern Cape,31,Youth,1,1,black,male
820653,Gauteng,36,Adult,1,1,black,male
820654,Eastern Cape,24,Youth,1,1,coloured,male
820659,Uncategorized,0,Infants,1,1,,
820661,Gauteng,58,Elder,1,1,black,male
820665,Limpopo,34,Youth,1,1,black,male
820685,Limpopo,26,Youth,1,1,indian_asian,male
820693,Western Cape,36,Adult,1,1,coloured,male
820695,Gauteng,33,Youth,1,1,black,male
820713,Western Cape,27,Youth,1,1,coloured,male
820717,Gauteng,36,Adult,1,1,black,male
820728,Gauteng,27,Youth,1,1,black,male
820737,Uncategorized,0,Infants,1,1,,
820745,Limpopo,35,Youth,1,1,white,male
820747,Gauteng,39,Adult,1,1,coloured,male
820751,Eastern Cape,28,Youth,1,1,coloured,male
820763,Gauteng,35,Youth,1,1,black,female
820770,Western Cape,36,Adult,1,1,coloured,male
820773,Gauteng,19,Teenager,1,1,indian_asian,male
820809,Gauteng,39,Adult,1,1,black,male
820829,Gauteng,33,Youth,1,1,,male
820849,Kwazulu Natal,17,Teenager,1,1,indian_asian,male
820852,Gauteng,26,Youth,1,1,indian_asian,male
820859,Eastern Cape,35,Youth,1,1,coloured,male
820872,Free State,29,Youth,1,1,black,male
820878,Western Cape,26,Youth,1,1,coloured,male
820879,Gauteng,28,Youth,1,1,black,male
820897,Gauteng,38,Adult,1,1,black,male
820910,Mpumalanga,27,Youth,1,1,black,male
820924,Gauteng,29,Youth,1,1,indian_asian,male
820927,Gauteng,23,Youth,1,1,,male
820928,Western Cape,28,Youth,1,1,coloured,male
820932,Gauteng,31,Youth,1,1,black,male
820969,North West,34,Youth,1,1,black,male
820970,North West,41,Adult,1,1,white,male
820978,Northern Cape,39,Adult,1,1,black,male
821009,Limpopo,27,Youth,1,1,indian_asian,male
821010,Limpopo,33,Youth,1,1,indian_asian,male
821033,Gauteng,32,Youth,1,1,,male
821041,Eastern Cape,37,Adult,1,1,coloured,male
821068,Western Cape,29,Youth,1,1,,male
821074,Eastern Cape,32,Youth,1,1,white,male
821083,Limpopo,36,Adult,1,1,indian_asian,male
821098,Free State,27,Youth,1,1,,male
821106,Gauteng,33,Youth,1,1,white,male
821120,Uncategorized,0,Infants,1,1,,
821133,Western Cape,31,Youth,1,1,indian_asian,male
821139,Western Cape,26,Youth,1,1,coloured,male
821146,Mpumalanga,19,Teenager,1,1,black,male
821163,Gauteng,30,Youth,1,1,black,male
821166,North West,19,Teenager,1,1,black,male
821168,Free State,40,Adult,1,1,,male
821186,Gauteng,21,Youth,1,1,black,male
821193,Mpumalanga,24,Youth,1,1,,male
821198,Kwazulu Natal,28,Youth,1,1,indian_asian,male
821206,Gauteng,41,Adult,1,1,white,male
821222,Limpopo,113,Pensioner,1,1,black,female
821223,Limpopo,24,Youth,1,1,indian_asian,male
821232,Gauteng,46,Adult,1,1,,male
821233,Western Cape,27,Youth,1,1,coloured,male
821236,Western Cape,26,Youth,1,1,,male
821260,Gauteng,47,Adult,1,1,black,female
821285,Western Cape,39,Adult,1,1,black,male
821289,Western Cape,57,Elder,1,1,black,male
821290,Kwazulu Natal,33,Youth,1,1,indian_asian,female
821309,Gauteng,22,Youth,1,1,black,male
821312,Gauteng,35,Youth,1,1,white,male
821313,Mpumalanga,28,Youth,1,1,black,male
821317,Kwazulu Natal,42,Adult,1,1,white,male
821329,Eastern Cape,37,Adult,1,1,indian_asian,male
821336,Western Cape,44,Adult,1,1,coloured,male
821350,Kwazulu Natal,26,Youth,1,1,black,female
821351,Western Cape,27,Youth,1,1,coloured,male
821354,Kwazulu Natal,29,Youth,1,1,coloured,male
821362,Eastern Cape,40,Adult,1,1,white,male
821371,Eastern Cape,113,Pensioner,1,1,,female
821379,Mpumalanga,17,Teenager,1,1,black,female
821393,Kwazulu Natal,35,Youth,1,1,black,male
821402,Gauteng,24,Youth,1,1,black,male
821432,Limpopo,29,Youth,1,1,indian_asian,male
821434,Gauteng,26,Youth,1,1,black,male
821443,Western Cape,34,Youth,1,1,coloured,male
821477,Gauteng,35,Youth,1,1,,male
821490,Kwazulu Natal,36,Adult,1,1,indian_asian,male
821498,Western Cape,10,Kids,1,1,black,female
821551,Kwazulu Natal,36,Adult,1,1,white,male
821559,Western Cape,38,Adult,1,1,coloured,male
821560,Kwazulu Natal,27,Youth,1,1,coloured,male
821569,Gauteng,52,Elder,1,1,white,male
821584,Northern Cape,30,Youth,1,1,black,male
821626,Uncategorized,0,Infants,1,1,,
821631,Gauteng,31,Youth,1,1,black,male
821653,Kwazulu Natal,39,Adult,1,1,black,male
821657,Kwazulu Natal,21,Youth,1,1,,male
821662,Gauteng,37,Adult,1,1,black,male
821676,Limpopo,40,Adult,1,1,black,female
821692,Eastern Cape,28,Youth,1,1,coloured,male
821702,Western Cape,31,Youth,1,1,black,male
821709,Kwazulu Natal,28,Youth,1,1,indian_asian,male
821710,Gauteng,30,Youth,1,1,black,male
821721,Gauteng,25,Youth,1,1,white,female
821730,Gauteng,38,Adult,1,1,black,male
821734,Gauteng,27,Youth,1,1,black,male
821735,Gauteng,36,Adult,1,1,white,male
821736,Limpopo,25,Youth,1,1,indian_asian,male
821746,North West,30,Youth,1,1,black,male
821747,Western Cape,30,Youth,1,1,coloured,male
821773,Eastern Cape,26,Youth,1,1,coloured,male
821788,Western Cape,45,Adult,1,1,white,male
821816,Gauteng,35,Youth,1,1,black,male
821820,Mpumalanga,23,Youth,1,1,black,male
821824,Uncategorized,0,Infants,1,1,,
821843,Limpopo,30,Youth,1,1,black,male
821866,Western Cape,44,Adult,1,1,coloured,male
821877,Gauteng,28,Youth,1,1,black,male
821878,Gauteng,27,Youth,1,1,white,male
821879,Western Cape,30,Youth,1,1,coloured,male
821893,Gauteng,33,Youth,1,1,white,male
821908,Northern Cape,24,Youth,1,1,coloured,male
821926,Western Cape,28,Youth,1,1,white,male
821930,Limpopo,25,Youth,1,1,black,male
821936,Gauteng,27,Youth,1,1,black,male
821939,Gauteng,36,Adult,1,1,black,female
821943,Gauteng,28,Youth,1,1,white,male
821946,Uncategorized,0,Infants,1,1,,
821952,Eastern Cape,33,Youth,1,1,coloured,male
821956,Gauteng,22,Youth,1,1,black,male
821963,Kwazulu Natal,32,Youth,1,1,black,female
821975,Gauteng,22,Youth,1,1,black,male
821993,Mpumalanga,23,Youth,1,1,indian_asian,male
821994,Free State,23,Youth,1,1,black,male
821997,Gauteng,27,Youth,1,1,black,male
822008,Gauteng,14,Teenager,1,1,coloured,male
822018,Western Cape,35,Youth,1,1,white,male
822027,Gauteng,24,Youth,1,1,black,female
822033,Kwazulu Natal,40,Adult,1,1,black,male
822036,Gauteng,40,Adult,1,1,black,male
822040,Limpopo,30,Youth,1,1,indian_asian,male
822062,Free State,27,Youth,1,1,coloured,male
822063,Western Cape,36,Adult,1,1,,male
822066,Limpopo,38,Adult,1,1,indian_asian,male
822067,Gauteng,38,Adult,1,1,coloured,male
822070,Gauteng,33,Youth,1,1,black,female
822075,Gauteng,23,Youth,1,1,black,male
822076,Free State,50,Adult,1,1,,male
822089,Kwazulu Natal,31,Youth,1,1,white,male
822091,Gauteng,30,Youth,1,1,indian_asian,male
822111,Western Cape,30,Youth,1,1,white,male
822116,Mpumalanga,42,Adult,1,1,white,male
822136,Northern Cape,36,Adult,1,1,black,male
822141,Gauteng,41,Adult,1,1,white,male
822142,Gauteng,33,Youth,1,1,black,male
822152,Gauteng,39,Adult,1,1,indian_asian,male
822163,Gauteng,37,Adult,1,1,black,male
822174,Gauteng,39,Adult,1,1,black,male
822182,Kwazulu Natal,56,Elder,1,1,white,male
822187,Gauteng,49,Adult,1,1,white,male
822190,Western Cape,39,Adult,1,1,coloured,male
822193,Western Cape,27,Youth,1,1,coloured,male
822205,Gauteng,44,Adult,1,1,white,male
822211,Eastern Cape,43,Adult,1,1,black,male
822212,Gauteng,47,Adult,1,1,white,male
822215,Gauteng,31,Youth,1,1,black,male
822249,Western Cape,29,Youth,1,1,coloured,male
822250,Western Cape,31,Youth,1,1,coloured,male
822256,Kwazulu Natal,10,Kids,1,1,black,male
822258,Kwazulu Natal,35,Youth,1,1,coloured,male
822265,Gauteng,36,Adult,1,1,indian_asian,male
822267,Gauteng,42,Adult,1,1,black,male
822277,Gauteng,50,Adult,1,1,black,male
822289,Gauteng,40,Adult,1,1,black,male
822319,Gauteng,64,Elder,1,1,black,female
822328,Kwazulu Natal,33,Youth,1,1,black,male
822334,Gauteng,22,Youth,1,1,indian_asian,male
822342,Western Cape,22,Youth,1,1,indian_asian,male
822343,Gauteng,41,Adult,1,1,,male
822358,Gauteng,29,Youth,1,1,indian_asian,male
822361,Gauteng,36,Adult,1,1,black,male
822366,Mpumalanga,40,Adult,1,1,black,female
822368,Mpumalanga,44,Adult,1,1,white,male
822372,Eastern Cape,36,Adult,1,1,black,male
822373,North West,27,Youth,1,1,black,male
822376,Western Cape,38,Adult,1,1,coloured,male
822377,Western Cape,37,Adult,1,1,coloured,male
822382,Gauteng,35,Youth,1,1,black,male
822395,Gauteng,28,Youth,1,1,white,male
822409,Gauteng,44,Adult,1,1,white,male
822416,Gauteng,51,Elder,1,1,indian_asian,male
822420,Western Cape,27,Youth,1,1,coloured,male
822429,Gauteng,9,Kids,1,1,black,male
822432,Kwazulu Natal,20,Youth,1,1,,male
822436,Gauteng,29,Youth,1,1,,male
822441,Free State,38,Adult,1,1,black,female
822450,Gauteng,32,Youth,1,1,white,male
822455,Western Cape,35,Youth,1,1,,male
822457,Gauteng,30,Youth,1,1,,male
822459,Gauteng,21,Youth,1,1,white,male
822460,Gauteng,44,Adult,1,1,white,male
822466,Western Cape,58,Elder,1,1,,male
822467,Free State,46,Adult,1,1,indian_asian,male
822472,Western Cape,40,Adult,1,1,coloured,male
822477,Gauteng,45,Adult,1,1,indian_asian,male
822497,Western Cape,35,Youth,1,1,coloured,male
822502,Western Cape,32,Youth,1,1,white,male
822505,Western Cape,45,Adult,1,1,coloured,male
822507,Uncategorized,0,Infants,1,1,,
822511,Western Cape,28,Youth,1,1,black,male
822513,Gauteng,45,Adult,1,1,black,male
822526,Eastern Cape,37,Adult,1,1,coloured,male
822534,Western Cape,38,Adult,1,1,,male
822538,Western Cape,37,Adult,1,1,indian_asian,male
822539,Gauteng,23,Youth,1,1,black,male
822542,Gauteng,21,Youth,1,1,black,male
822555,North West,33,Youth,1,1,white,male
822557,Limpopo,27,Youth,1,1,black,male
822560,Eastern Cape,23,Youth,1,1,white,male
830836,Free State,21,Youth,1,1,,male
830884,Gauteng,50,Adult,1,1,white,male
830921,Eastern Cape,22,Youth,1,1,white,male
830923,Western Cape,31,Youth,1,1,coloured,male
830954,Uncategorized,0,Infants,1,1,,
830980,Kwazulu Natal,42,Adult,1,1,indian_asian,male
831030,Western Cape,26,Youth,1,1,coloured,male
831031,Uncategorized,0,Infants,1,1,,
831111,Kwazulu Natal,35,Youth,1,1,indian_asian,male
831117,Mpumalanga,20,Youth,1,1,black,male
831147,Gauteng,27,Youth,1,1,,male
831150,Western Cape,39,Adult,1,1,,male
831231,Mpumalanga,33,Youth,1,1,black,male
831250,Limpopo,33,Youth,1,1,indian_asian,male
831314,North West,19,Teenager,1,1,black,male
831349,Free State,32,Youth,1,1,black,male
831413,North West,25,Youth,1,1,black,male
831446,Gauteng,22,Youth,1,1,white,male
831500,Kwazulu Natal,40,Adult,1,1,black,male
831510,Kwazulu Natal,40,Adult,1,1,indian_asian,male
831514,Gauteng,29,Youth,1,1,black,male
831515,Limpopo,37,Adult,1,1,white,male
831559,Gauteng,34,Youth,1,1,,male
831563,Gauteng,23,Youth,1,1,indian_asian,female
831588,Gauteng,18,Teenager,1,1,white,male
831604,Western Cape,36,Adult,1,1,,male
831650,Western Cape,51,Elder,1,1,coloured,male
831654,Gauteng,47,Adult,1,1,,male
831660,Gauteng,39,Adult,1,1,white,male
831670,Gauteng,39,Adult,1,1,white,male
831679,Gauteng,27,Youth,1,1,coloured,male
831683,Kwazulu Natal,36,Adult,1,1,indian_asian,male
831694,Limpopo,25,Youth,1,1,,male
831713,North West,26,Youth,1,1,black,female
831720,Western Cape,29,Youth,1,1,coloured,male
831721,Limpopo,22,Youth,1,1,black,male
831728,Eastern Cape,35,Youth,1,1,black,female
831732,Gauteng,22,Youth,1,1,coloured,male
831755,Gauteng,30,Youth,1,1,black,male
831766,Gauteng,29,Youth,1,1,black,male
831775,Eastern Cape,34,Youth,1,1,coloured,male
831788,Western Cape,46,Adult,1,1,coloured,male
831789,Western Cape,28,Youth,1,1,coloured,male
831810,Kwazulu Natal,24,Youth,1,1,indian_asian,male
831815,Kwazulu Natal,36,Adult,1,1,indian_asian,male
831820,Kwazulu Natal,27,Youth,1,1,coloured,male
831826,Eastern Cape,31,Youth,1,1,indian_asian,male
831878,Mpumalanga,24,Youth,1,1,black,male
831888,Western Cape,26,Youth,1,1,coloured,male
831909,Gauteng,24,Youth,1,1,black,male
831913,Kwazulu Natal,30,Youth,1,1,black,female
831939,Limpopo,24,Youth,1,1,indian_asian,male
831969,Western Cape,33,Youth,1,1,coloured,female
832005,Mpumalanga,43,Adult,1,1,white,male
832021,Gauteng,32,Youth,1,1,black,female
832036,Mpumalanga,46,Adult,1,1,black,male
832040,Eastern Cape,41,Adult,1,1,,female
832080,Western Cape,40,Adult,1,1,white,male
832090,Kwazulu Natal,27,Youth,1,1,indian_asian,male
832127,Western Cape,40,Adult,1,1,coloured,male
832147,Mpumalanga,40,Adult,1,1,black,male
832217,Limpopo,42,Adult,1,1,black,male
832218,Western Cape,39,Adult,1,1,coloured,male
832225,Mpumalanga,28,Youth,1,1,black,female
832272,Gauteng,41,Adult,1,1,white,male
832298,Gauteng,26,Youth,1,1,indian_asian,male
832310,Kwazulu Natal,37,Adult,1,1,indian_asian,male
832320,Gauteng,32,Youth,1,1,black,female
832337,Mpumalanga,28,Youth,1,1,black,male
832400,Mpumalanga,30,Youth,1,1,black,male
832404,Gauteng,32,Youth,1,1,black,male
832405,Gauteng,28,Youth,1,1,,female
832412,Eastern Cape,44,Adult,1,1,black,male
832433,Mpumalanga,29,Youth,1,1,black,male
832483,Eastern Cape,56,Elder,1,1,white,male
832488,Gauteng,36,Adult,1,1,black,male
832495,Limpopo,27,Youth,1,1,indian_asian,male
832504,Gauteng,25,Youth,1,1,white,male
832509,North West,40,Adult,1,1,black,male
832512,Gauteng,37,Adult,1,1,black,male
832520,Western Cape,28,Youth,1,1,coloured,male
832560,Gauteng,32,Youth,1,1,black,male
832573,Eastern Cape,20,Youth,1,1,white,male
832577,Mpumalanga,27,Youth,1,1,black,male
832596,Eastern Cape,25,Youth,1,1,coloured,male
832609,Mpumalanga,22,Youth,1,1,black,male
832622,Eastern Cape,22,Youth,1,1,,male
832627,Mpumalanga,26,Youth,1,1,black,female
832641,Western Cape,30,Youth,1,1,black,male
832676,Gauteng,26,Youth,1,1,white,male
832678,Free State,33,Youth,1,1,black,male
832685,Kwazulu Natal,25,Youth,1,1,black,male
832719,Limpopo,28,Youth,1,1,indian_asian,male
832727,Western Cape,30,Youth,1,1,,male
832729,Free State,29,Youth,1,1,black,male
832745,Gauteng,37,Adult,1,1,black,male
832751,Kwazulu Natal,22,Youth,1,1,indian_asian,male
832763,Gauteng,19,Teenager,1,1,white,male
832831,Limpopo,26,Youth,1,1,black,male
832832,Eastern Cape,45,Adult,1,1,white,male
832844,Gauteng,22,Youth,1,1,,female
832862,Gauteng,33,Youth,1,1,black,male
832876,Gauteng,38,Adult,1,1,indian_asian,male
832939,Gauteng,49,Adult,1,1,indian_asian,male
832976,Gauteng,50,Adult,1,1,indian_asian,male
833001,Limpopo,25,Youth,1,1,coloured,male
833014,Mpumalanga,33,Youth,1,1,,male
833017,Gauteng,32,Youth,1,1,white,male
833022,Western Cape,23,Youth,1,1,coloured,male
833036,Limpopo,34,Youth,1,1,indian_asian,male
833059,Mpumalanga,33,Youth,1,1,,male
833106,Free State,24,Youth,1,1,white,male
833128,Gauteng,30,Youth,1,1,black,male
833157,Gauteng,30,Youth,1,1,black,male
833161,Western Cape,32,Youth,1,1,coloured,male
833185,Free State,31,Youth,1,1,white,female
833191,Gauteng,33,Youth,1,1,black,male
833204,Western Cape,22,Youth,1,1,,male
833215,Western Cape,45,Adult,1,1,,male
833221,Northern Cape,33,Youth,1,1,black,male
833222,Limpopo,25,Youth,1,1,black,male
833248,Gauteng,22,Youth,1,1,coloured,male
833257,Kwazulu Natal,30,Youth,1,1,indian_asian,male
833277,Gauteng,27,Youth,1,1,indian_asian,male
833279,Kwazulu Natal,36,Adult,1,1,indian_asian,male
833280,Western Cape,27,Youth,1,1,coloured,male
833313,Gauteng,24,Youth,1,1,,male
833324,Gauteng,28,Youth,1,1,white,male
833364,Kwazulu Natal,19,Teenager,1,1,indian_asian,male
833399,Gauteng,32,Youth,1,1,white,male
833401,Western Cape,21,Youth,1,1,white,male
833412,Kwazulu Natal,27,Youth,1,1,indian_asian,male
833436,Western Cape,29,Youth,1,1,white,male
833457,Western Cape,37,Adult,1,1,,male
833468,Gauteng,28,Youth,1,1,white,male
833471,Gauteng,27,Youth,1,1,,female
833479,Mpumalanga,32,Youth,1,1,white,male
833489,Kwazulu Natal,35,Youth,1,1,black,male
833493,Limpopo,28,Youth,1,1,black,male
833495,Western Cape,34,Youth,1,1,coloured,male
833513,Kwazulu Natal,44,Adult,1,1,coloured,male
833519,Gauteng,26,Youth,1,1,black,female
833521,North West,33,Youth,1,1,black,male
833528,Gauteng,42,Adult,1,1,black,male
833542,Gauteng,49,Adult,1,1,indian_asian,male
833543,Gauteng,24,Youth,1,1,indian_asian,male
833563,Gauteng,28,Youth,1,1,coloured,male
833571,Eastern Cape,25,Youth,1,1,white,male
833575,Western Cape,43,Adult,1,1,coloured,male
833576,Kwazulu Natal,37,Adult,1,1,black,male
833584,Gauteng,28,Youth,1,1,black,male
833597,Gauteng,40,Adult,1,1,black,male
833600,Gauteng,40,Adult,1,1,black,male
833663,Western Cape,25,Youth,1,1,,male
833668,Mpumalanga,43,Adult,1,1,white,male
833673,Gauteng,56,Elder,1,1,white,male
833692,Gauteng,39,Adult,1,1,black,male
833730,Free State,40,Adult,1,1,black,male
833758,Gauteng,29,Youth,1,1,white,male
833760,Kwazulu Natal,27,Youth,1,1,black,male
833766,Gauteng,44,Adult,1,1,black,male
833923,Uncategorized,0,Infants,1,1,,
834552,Gauteng,34,Youth,1,1,indian_asian,male
837551,North West,45,Adult,1,1,white,male
838032,Western Cape,46,Adult,1,1,coloured,male
838042,Gauteng,56,Elder,1,1,,male
838054,Kwazulu Natal,34,Youth,1,1,black,male
838697,Gauteng,29,Youth,1,1,black,male
838932,Gauteng,37,Adult,1,1,white,male
839488,North West,37,Adult,1,1,,male
839930,Kwazulu Natal,22,Youth,1,1,,male
839938,Eastern Cape,30,Youth,1,1,coloured,female
840081,Gauteng,26,Youth,1,1,black,male
840235,Gauteng,42,Adult,1,1,black,male
840343,Limpopo,36,Adult,1,1,white,male
840878,Mpumalanga,17,Teenager,1,1,black,male
841064,Limpopo,30,Youth,1,1,indian_asian,male
841097,Western Cape,30,Youth,1,1,white,male
841197,Mpumalanga,47,Adult,1,1,,male
841890,Gauteng,30,Youth,1,1,black,male
841929,Limpopo,48,Adult,1,1,white,male
844125,Gauteng,27,Youth,1,1,white,female
845245,Gauteng,26,Youth,1,1,,male
850050,Uncategorized,0,Infants,1,1,,
850538,Gauteng,33,Youth,1,1,black,male
850656,Mpumalanga,26,Youth,1,1,black,male
850779,Gauteng,31,Youth,1,1,coloured,male
850897,Western Cape,29,Youth,1,1,black,female
850900,Gauteng,29,Youth,1,1,black,female
850903,Gauteng,35,Youth,1,1,black,male
851066,Gauteng,36,Adult,1,1,white,male
851227,Gauteng,32,Youth,1,1,black,male
851273,Kwazulu Natal,39,Adult,1,1,black,male
851334,Free State,49,Adult,1,1,white,male
851376,Eastern Cape,19,Teenager,1,1,white,male
851410,Kwazulu Natal,27,Youth,1,1,indian_asian,female
851478,Limpopo,39,Adult,1,1,indian_asian,male
851705,Eastern Cape,40,Adult,1,1,black,male
851706,Limpopo,31,Youth,1,1,indian_asian,male
851871,Free State,25,Youth,1,1,black,male
851942,Gauteng,29,Youth,1,1,black,male
852000,Gauteng,25,Youth,1,1,white,male
852161,Gauteng,32,Youth,1,1,indian_asian,male
852179,Gauteng,26,Youth,1,1,black,male
852384,Gauteng,18,Teenager,1,1,white,male
852419,Kwazulu Natal,28,Youth,1,1,,female
852420,Kwazulu Natal,39,Adult,1,1,black,male
852495,Western Cape,27,Youth,1,1,coloured,male
852610,Kwazulu Natal,26,Youth,1,1,indian_asian,male
852611,Gauteng,20,Youth,1,1,white,male
852644,Gauteng,30,Youth,1,1,white,male
852672,Mpumalanga,45,Adult,1,1,black,male
852681,Free State,29,Youth,1,1,white,male
852815,Gauteng,38,Adult,1,1,indian_asian,male
853573,Gauteng,40,Adult,1,1,,male
855864,Kwazulu Natal,26,Youth,1,1,coloured,female
856641,Gauteng,43,Adult,1,1,coloured,male
858517,Uncategorized,0,Infants,1,1,,
858707,Gauteng,20,Youth,1,1,white,male
858866,Uncategorized,0,Infants,1,1,,
858881,Mpumalanga,19,Teenager,1,1,black,male
858939,Uncategorized,0,Infants,1,1,,
859157,Mpumalanga,29,Youth,1,1,indian_asian,male
859174,Northern Cape,28,Youth,1,1,white,male
859212,Eastern Cape,35,Youth,1,1,white,male
859311,Kwazulu Natal,21,Youth,1,1,indian_asian,male
859379,Gauteng,20,Youth,1,1,coloured,male
859389,Mpumalanga,42,Adult,1,1,white,male
859416,Western Cape,25,Youth,1,1,coloured,male
859431,Western Cape,42,Adult,1,1,black,male
859438,Western Cape,26,Youth,1,1,coloured,male
859460,Western Cape,55,Elder,1,1,white,male
859548,Western Cape,32,Youth,1,1,,female
859641,Kwazulu Natal,37,Adult,1,1,indian_asian,male
859790,Western Cape,33,Youth,1,1,white,male
859872,Gauteng,39,Adult,1,1,indian_asian,male
859941,Gauteng,52,Elder,1,1,black,male
859951,Gauteng,26,Youth,1,1,black,male
860018,Eastern Cape,43,Adult,1,1,indian_asian,male
860020,Gauteng,35,Youth,1,1,black,male
860028,Eastern Cape,38,Adult,1,1,white,male
860029,Gauteng,36,Adult,1,1,indian_asian,male
860044,Limpopo,37,Adult,1,1,indian_asian,male
860058,Mpumalanga,30,Youth,1,1,indian_asian,male
860111,Mpumalanga,29,Youth,1,1,indian_asian,male
860115,Gauteng,25,Youth,1,1,black,male
860128,Northern Cape,35,Youth,1,1,indian_asian,male
860147,Western Cape,37,Adult,1,1,coloured,male
860188,Western Cape,39,Adult,1,1,coloured,male
860206,Northern Cape,26,Youth,1,1,coloured,male
860213,Eastern Cape,18,Teenager,1,1,coloured,male
860230,Eastern Cape,31,Youth,1,1,white,male
860451,Western Cape,112,Pensioner,1,1,,male
860469,Gauteng,21,Youth,1,1,black,male
860506,Eastern Cape,30,Youth,1,1,coloured,male
860572,Kwazulu Natal,39,Adult,1,1,white,male
860648,Western Cape,30,Youth,1,1,coloured,male
860670,Free State,19,Teenager,1,1,black,male
860672,North West,26,Youth,1,1,white,male
860784,Eastern Cape,33,Youth,1,1,white,male
860786,Eastern Cape,63,Elder,1,1,black,male
860800,Gauteng,21,Youth,1,1,white,male
860858,Limpopo,34,Youth,1,1,black,male
861119,Gauteng,50,Adult,1,1,white,female
861202,Gauteng,62,Elder,1,1,white,male
861217,Kwazulu Natal,47,Adult,1,1,,female
861227,Western Cape,31,Youth,1,1,white,male
861235,Western Cape,18,Teenager,1,1,coloured,male
861249,Western Cape,34,Youth,1,1,,male
861276,Eastern Cape,35,Youth,1,1,black,male
861287,Western Cape,40,Adult,1,1,coloured,male
861336,Mpumalanga,31,Youth,1,1,white,male
